lon,lat,z
-99.625,49.375,0
-99.375,49.375,0
-99.125,49.375,0
-98.875,49.375,0
-98.625,49.375,0
-98.375,49.375,0
-98.125,49.375,0
-97.875,49.375,0
-97.625,49.375,0
-97.375,49.375,0
-97.125,49.375,0
-96.875,49.375,0
-96.625,49.375,0
-96.375,49.375,0
-96.125,49.375,0
-95.875,49.375,0
-95.625,49.375,0
-95.375,49.375,0
-95.125,49.375,0
-94.875,49.375,0
-94.625,49.375,0
-94.375,49.375,0
-94.125,49.375,0
-93.875,49.375,0
-93.625,49.375,0
-93.375,49.375,0
-93.125,49.375,0
-92.875,49.375,0
-92.625,49.375,0
-92.375,49.375,0
-92.125,49.375,0
-91.875,49.375,0
-91.625,49.375,0
-91.375,49.375,0
-91.125,49.375,0
-90.875,49.375,0
-90.625,49.375,0
-90.375,49.375,0
-90.125,49.375,0
-179.875,49.125,-4850.39
-179.625,49.125,-4850.39
-179.375,49.125,-4913.39
-179.125,49.125,-4944.88
-178.875,49.125,-4850.39
-178.625,49.125,-4944.88
-178.375,49.125,-5007.87
-178.125,49.125,-5039.37
-177.875,49.125,-4881.89
-177.625,49.125,-4850.39
-177.375,49.125,-4976.38
-177.125,49.125,-5228.35
-176.875,49.125,-4944.88
-176.625,49.125,-4661.42
-176.375,49.125,-4913.39
-176.125,49.125,-4976.38
-175.875,49.125,-5259.84
-175.625,49.125,-5291.34
-175.375,49.125,-5291.34
-175.125,49.125,-5322.83
-174.875,49.125,-5322.83
-174.625,49.125,-5322.83
-174.375,49.125,-5259.84
-174.125,49.125,-5196.85
-173.875,49.125,-4976.38
-173.625,49.125,-4976.38
-173.375,49.125,-5196.85
-173.125,49.125,-5259.84
-172.875,49.125,-5480.31
-172.625,49.125,-5039.37
-172.375,49.125,-4913.39
-172.125,49.125,-5259.84
-171.875,49.125,-5007.87
-171.625,49.125,-5291.34
-171.375,49.125,-5291.34
-171.125,49.125,-5259.84
-170.875,49.125,-5039.37
-170.625,49.125,-5102.36
-170.375,49.125,-5165.35
-170.125,49.125,-5196.85
-169.875,49.125,-5228.35
-169.625,49.125,-5228.35
-169.375,49.125,-5259.84
-169.125,49.125,-5291.34
-168.875,49.125,-5291.34
-168.625,49.125,-5291.34
-168.375,49.125,-5291.34
-168.125,49.125,-5259.84
-167.875,49.125,-5228.35
-167.625,49.125,-5228.35
-167.375,49.125,-5228.35
-167.125,49.125,-5259.84
-166.875,49.125,-5259.84
-166.625,49.125,-5259.84
-166.375,49.125,-5228.35
-166.125,49.125,-5228.35
-165.875,49.125,-5228.35
-165.625,49.125,-5196.85
-165.375,49.125,-5165.35
-165.125,49.125,-5133.86
-164.875,49.125,-5102.36
-164.625,49.125,-5070.87
-164.375,49.125,-5070.87
-164.125,49.125,-5070.87
-163.875,49.125,-5039.37
-163.625,49.125,-5007.87
-163.375,49.125,-5039.37
-163.125,49.125,-5007.87
-162.875,49.125,-5007.87
-162.625,49.125,-5007.87
-162.375,49.125,-5007.87
-162.125,49.125,-5007.87
-161.875,49.125,-5007.87
-161.625,49.125,-5007.87
-161.375,49.125,-5007.87
-161.125,49.125,-5007.87
-160.875,49.125,-5007.87
-160.625,49.125,-5007.87
-160.375,49.125,-4944.88
-160.125,49.125,-4913.39
-159.875,49.125,-4976.38
-159.625,49.125,-4976.38
-159.375,49.125,-5007.87
-159.125,49.125,-5007.87
-158.875,49.125,-4787.4
-158.625,49.125,-4881.89
-158.375,49.125,-4976.38
-158.125,49.125,-5102.36
-157.875,49.125,-5039.37
-157.625,49.125,-5039.37
-157.375,49.125,-5070.87
-157.125,49.125,-5070.87
-156.875,49.125,-5070.87
-156.625,49.125,-5070.87
-156.375,49.125,-5102.36
-156.125,49.125,-5102.36
-155.875,49.125,-5070.87
-155.625,49.125,-5007.87
-155.375,49.125,-4944.88
-155.125,49.125,-4913.39
-154.875,49.125,-4818.9
-154.625,49.125,-4850.39
-154.375,49.125,-4818.9
-154.125,49.125,-4818.9
-153.875,49.125,-4850.39
-153.625,49.125,-4850.39
-153.375,49.125,-4818.9
-153.125,49.125,-4755.91
-152.875,49.125,-4661.42
-152.625,49.125,-4661.42
-152.375,49.125,-4787.4
-152.125,49.125,-4850.39
-151.875,49.125,-4881.89
-151.625,49.125,-4881.89
-151.375,49.125,-4881.89
-151.125,49.125,-4881.89
-150.875,49.125,-4850.39
-150.625,49.125,-4818.9
-150.375,49.125,-4787.4
-150.125,49.125,-4818.9
-149.875,49.125,-4818.9
-149.625,49.125,-4724.41
-149.375,49.125,-4598.43
-149.125,49.125,-4598.43
-148.875,49.125,-4850.39
-148.625,49.125,-4818.9
-148.375,49.125,-4818.9
-148.125,49.125,-4787.4
-147.875,49.125,-4724.41
-147.625,49.125,-4661.42
-147.375,49.125,-4598.43
-147.125,49.125,-4629.92
-146.875,49.125,-4535.43
-146.625,49.125,-4503.94
-146.375,49.125,-4472.44
-146.125,49.125,-4472.44
-145.875,49.125,-4472.44
-145.625,49.125,-4472.44
-145.375,49.125,-4314.96
-145.125,49.125,-4409.45
-144.875,49.125,-4346.46
-144.625,49.125,-4314.96
-144.375,49.125,-4283.46
-144.125,49.125,-4283.46
-143.875,49.125,-4251.97
-143.625,49.125,-4220.47
-143.375,49.125,-4094.49
-143.125,49.125,-4031.5
-142.875,49.125,-4031.5
-142.625,49.125,-3937.01
-142.375,49.125,-4000
-142.125,49.125,-4031.5
-141.875,49.125,-4031.5
-141.625,49.125,-4062.99
-141.375,49.125,-4031.5
-141.125,49.125,-4031.5
-140.875,49.125,-3811.02
-140.625,49.125,-4000
-140.375,49.125,-4031.5
-140.125,49.125,-4000
-139.875,49.125,-4000
-139.625,49.125,-4062.99
-139.375,49.125,-3779.53
-139.125,49.125,-3811.02
-138.875,49.125,-4157.48
-138.625,49.125,-4188.98
-138.375,49.125,-4094.49
-138.125,49.125,-4062.99
-137.875,49.125,-4031.5
-137.625,49.125,-4000
-137.375,49.125,-3905.51
-137.125,49.125,-3842.52
-136.875,49.125,-3811.02
-136.625,49.125,-3842.52
-136.375,49.125,-3811.02
-136.125,49.125,-3779.53
-135.875,49.125,-3559.06
-135.625,49.125,-3433.07
-135.375,49.125,-3559.06
-135.125,49.125,-3590.55
-134.875,49.125,-3464.57
-134.625,49.125,-3401.57
-134.375,49.125,-3338.58
-134.125,49.125,-3653.54
-133.875,49.125,-3275.59
-133.625,49.125,-3212.6
-133.375,49.125,-3275.59
-133.125,49.125,-3181.1
-132.875,49.125,-3212.6
-132.625,49.125,-3212.6
-132.375,49.125,-3023.62
-132.125,49.125,-2897.64
-131.875,49.125,-2803.15
-131.625,49.125,-2803.15
-131.375,49.125,-2803.15
-131.125,49.125,-2708.66
-130.875,49.125,-1826.77
-130.625,49.125,-2645.67
-130.375,49.125,-2236.22
-130.125,49.125,-2425.2
-129.875,49.125,-2393.7
-129.625,49.125,-2425.2
-129.375,49.125,-2393.7
-129.125,49.125,-2393.7
-128.875,49.125,-2393.7
-128.625,49.125,-2393.7
-128.375,49.125,-2456.69
-128.125,49.125,-2456.69
-127.875,49.125,-2551.18
-127.625,49.125,-2519.69
-127.375,49.125,-1669.29
-127.125,49.125,-1417.32
-126.875,49.125,-188.98
-126.625,49.125,-62.99
-126.375,49.125,-31.5
-126.125,49.125,0
-125.875,49.125,0
-125.625,49.125,0
-125.375,49.125,0
-125.125,49.125,0
-124.875,49.125,0
-124.625,49.125,0
-124.375,49.125,0
-124.125,49.125,0
-123.875,49.125,0
-123.625,49.125,-125.98
-123.375,49.125,-188.98
-123.125,49.125,0
-122.875,49.125,0
-122.625,49.125,0
-122.375,49.125,0
-122.125,49.125,0
-121.875,49.125,0
-121.625,49.125,0
-121.375,49.125,0
-121.125,49.125,0
-120.875,49.125,0
-120.625,49.125,0
-120.375,49.125,0
-120.125,49.125,0
-119.875,49.125,0
-119.625,49.125,0
-119.375,49.125,0
-119.125,49.125,0
-118.875,49.125,0
-118.625,49.125,0
-118.375,49.125,0
-118.125,49.125,0
-117.875,49.125,0
-117.625,49.125,0
-117.375,49.125,0
-117.125,49.125,0
-116.875,49.125,0
-116.625,49.125,0
-116.375,49.125,0
-116.125,49.125,0
-115.875,49.125,0
-115.625,49.125,0
-115.375,49.125,0
-115.125,49.125,0
-114.875,49.125,0
-114.625,49.125,0
-114.375,49.125,0
-114.125,49.125,0
-113.875,49.125,0
-113.625,49.125,0
-113.375,49.125,0
-113.125,49.125,0
-112.875,49.125,0
-112.625,49.125,0
-112.375,49.125,0
-112.125,49.125,0
-111.875,49.125,0
-111.625,49.125,0
-111.375,49.125,0
-111.125,49.125,0
-110.875,49.125,0
-110.625,49.125,0
-110.375,49.125,0
-110.125,49.125,0
-109.875,49.125,0
-109.625,49.125,0
-109.375,49.125,0
-109.125,49.125,0
-108.875,49.125,0
-108.625,49.125,0
-108.375,49.125,0
-108.125,49.125,0
-107.875,49.125,0
-107.625,49.125,0
-107.375,49.125,0
-107.125,49.125,0
-106.875,49.125,0
-106.625,49.125,0
-106.375,49.125,0
-106.125,49.125,0
-105.875,49.125,0
-105.625,49.125,0
-105.375,49.125,0
-105.125,49.125,0
-104.875,49.125,0
-104.625,49.125,0
-104.375,49.125,0
-104.125,49.125,0
-103.875,49.125,0
-103.625,49.125,0
-103.375,49.125,0
-103.125,49.125,0
-102.875,49.125,0
-102.625,49.125,0
-102.375,49.125,0
-102.125,49.125,0
-101.875,49.125,0
-101.625,49.125,0
-101.375,49.125,0
-101.125,49.125,0
-100.875,49.125,0
-100.625,49.125,0
-100.375,49.125,0
-100.125,49.125,0
-99.875,49.125,0
-99.625,49.125,0
-99.375,49.125,0
-99.125,49.125,0
-98.875,49.125,0
-98.625,49.125,0
-98.375,49.125,0
-98.125,49.125,0
-97.875,49.125,0
-97.625,49.125,0
-97.375,49.125,0
-97.125,49.125,0
-96.875,49.125,0
-96.625,49.125,0
-96.375,49.125,0
-96.125,49.125,0
-95.875,49.125,0
-95.625,49.125,0
-95.375,49.125,0
-95.125,49.125,0
-94.875,49.125,0
-94.625,49.125,0
-94.375,49.125,0
-94.125,49.125,0
-93.875,49.125,0
-93.625,49.125,0
-93.375,49.125,0
-93.125,49.125,0
-92.875,49.125,0
-92.625,49.125,0
-92.375,49.125,0
-92.125,49.125,0
-91.875,49.125,0
-91.625,49.125,0
-91.375,49.125,0
-91.125,49.125,0
-90.875,49.125,0
-90.625,49.125,0
-90.375,49.125,0
-90.125,49.125,0
-179.875,48.875,-4944.88
-179.625,48.875,-4976.38
-179.375,48.875,-5102.36
-179.125,48.875,-5133.86
-178.875,48.875,-5070.87
-178.625,48.875,-5070.87
-178.375,48.875,-5070.87
-178.125,48.875,-5007.87
-177.875,48.875,-5007.87
-177.625,48.875,-5039.37
-177.375,48.875,-5228.35
-177.125,48.875,-5228.35
-176.875,48.875,-5259.84
-176.625,48.875,-5354.33
-176.375,48.875,-5448.82
-176.125,48.875,-5511.81
-175.875,48.875,-5606.3
-175.625,48.875,-5606.3
-175.375,48.875,-5637.8
-175.125,48.875,-5543.31
-174.875,48.875,-5448.82
-174.625,48.875,-5417.32
-174.375,48.875,-5385.83
-174.125,48.875,-5385.83
-173.875,48.875,-5385.83
-173.625,48.875,-5385.83
-173.375,48.875,-5385.83
-173.125,48.875,-5322.83
-172.875,48.875,-5165.35
-172.625,48.875,-5259.84
-172.375,48.875,-5228.35
-172.125,48.875,-4976.38
-171.875,48.875,-5070.87
-171.625,48.875,-4818.9
-171.375,48.875,-5259.84
-171.125,48.875,-5259.84
-170.875,48.875,-4913.39
-170.625,48.875,-5007.87
-170.375,48.875,-5228.35
-170.125,48.875,-5196.85
-169.875,48.875,-5228.35
-169.625,48.875,-5228.35
-169.375,48.875,-5291.34
-169.125,48.875,-5322.83
-168.875,48.875,-5354.33
-168.625,48.875,-5354.33
-168.375,48.875,-5322.83
-168.125,48.875,-5259.84
-167.875,48.875,-5228.35
-167.625,48.875,-5259.84
-167.375,48.875,-5259.84
-167.125,48.875,-5259.84
-166.875,48.875,-5291.34
-166.625,48.875,-5291.34
-166.375,48.875,-5259.84
-166.125,48.875,-5259.84
-165.875,48.875,-5259.84
-165.625,48.875,-5228.35
-165.375,48.875,-5196.85
-165.125,48.875,-5165.35
-164.875,48.875,-5133.86
-164.625,48.875,-5102.36
-164.375,48.875,-5102.36
-164.125,48.875,-5070.87
-163.875,48.875,-5070.87
-163.625,48.875,-5070.87
-163.375,48.875,-5070.87
-163.125,48.875,-5039.37
-162.875,48.875,-5007.87
-162.625,48.875,-5007.87
-162.375,48.875,-5007.87
-162.125,48.875,-5007.87
-161.875,48.875,-5007.87
-161.625,48.875,-5007.87
-161.375,48.875,-5007.87
-161.125,48.875,-5007.87
-160.875,48.875,-5007.87
-160.625,48.875,-5007.87
-160.375,48.875,-4976.38
-160.125,48.875,-4913.39
-159.875,48.875,-4976.38
-159.625,48.875,-4976.38
-159.375,48.875,-5007.87
-159.125,48.875,-5039.37
-158.875,48.875,-5007.87
-158.625,48.875,-5007.87
-158.375,48.875,-5165.35
-158.125,48.875,-5196.85
-157.875,48.875,-5039.37
-157.625,48.875,-5007.87
-157.375,48.875,-5007.87
-157.125,48.875,-5007.87
-156.875,48.875,-5070.87
-156.625,48.875,-4440.94
-156.375,48.875,-5196.85
-156.125,48.875,-5196.85
-155.875,48.875,-5196.85
-155.625,48.875,-5165.35
-155.375,48.875,-5070.87
-155.125,48.875,-5007.87
-154.875,48.875,-5007.87
-154.625,48.875,-5007.87
-154.375,48.875,-5007.87
-154.125,48.875,-4913.39
-153.875,48.875,-4944.88
-153.625,48.875,-4944.88
-153.375,48.875,-4881.89
-153.125,48.875,-4850.39
-152.875,48.875,-4787.4
-152.625,48.875,-4818.9
-152.375,48.875,-4913.39
-152.125,48.875,-4944.88
-151.875,48.875,-4976.38
-151.625,48.875,-4976.38
-151.375,48.875,-4944.88
-151.125,48.875,-4913.39
-150.875,48.875,-4850.39
-150.625,48.875,-4850.39
-150.375,48.875,-4818.9
-150.125,48.875,-4818.9
-149.875,48.875,-4787.4
-149.625,48.875,-4787.4
-149.375,48.875,-4724.41
-149.125,48.875,-4566.93
-148.875,48.875,-4314.96
-148.625,48.875,-4598.43
-148.375,48.875,-4724.41
-148.125,48.875,-4724.41
-147.875,48.875,-4629.92
-147.625,48.875,-4598.43
-147.375,48.875,-4598.43
-147.125,48.875,-4629.92
-146.875,48.875,-4598.43
-146.625,48.875,-4598.43
-146.375,48.875,-4503.94
-146.125,48.875,-4503.94
-145.875,48.875,-4503.94
-145.625,48.875,-4503.94
-145.375,48.875,-4472.44
-145.125,48.875,-4440.94
-144.875,48.875,-4409.45
-144.625,48.875,-4377.95
-144.375,48.875,-4346.46
-144.125,48.875,-4346.46
-143.875,48.875,-4314.96
-143.625,48.875,-4283.46
-143.375,48.875,-4220.47
-143.125,48.875,-4220.47
-142.875,48.875,-4062.99
-142.625,48.875,-4188.98
-142.375,48.875,-4031.5
-142.125,48.875,-4000
-141.875,48.875,-4062.99
-141.625,48.875,-4157.48
-141.375,48.875,-4094.49
-141.125,48.875,-3779.53
-140.875,48.875,-4062.99
-140.625,48.875,-4062.99
-140.375,48.875,-4062.99
-140.125,48.875,-4062.99
-139.875,48.875,-4062.99
-139.625,48.875,-4062.99
-139.375,48.875,-4062.99
-139.125,48.875,-4000
-138.875,48.875,-3779.53
-138.625,48.875,-4000
-138.375,48.875,-4031.5
-138.125,48.875,-4031.5
-137.875,48.875,-4031.5
-137.625,48.875,-4031.5
-137.375,48.875,-4000
-137.125,48.875,-3968.5
-136.875,48.875,-3874.02
-136.625,48.875,-3874.02
-136.375,48.875,-3874.02
-136.125,48.875,-3842.52
-135.875,48.875,-3086.61
-135.625,48.875,-3023.62
-135.375,48.875,-3622.05
-135.125,48.875,-3653.54
-134.875,48.875,-3433.07
-134.625,48.875,-3590.55
-134.375,48.875,-3590.55
-134.125,48.875,-3590.55
-133.875,48.875,-2110.24
-133.625,48.875,-1826.77
-133.375,48.875,-3118.11
-133.125,48.875,-3370.08
-132.875,48.875,-3181.1
-132.625,48.875,-3181.1
-132.375,48.875,-3181.1
-132.125,48.875,-2992.13
-131.875,48.875,-3023.62
-131.625,48.875,-2992.13
-131.375,48.875,-2425.2
-131.125,48.875,-2803.15
-130.875,48.875,-2771.65
-130.625,48.875,-2771.65
-130.375,48.875,-2362.2
-130.125,48.875,-2677.17
-129.875,48.875,-2708.66
-129.625,48.875,-2708.66
-129.375,48.875,-2551.18
-129.125,48.875,-2393.7
-128.875,48.875,-2173.23
-128.625,48.875,-2519.69
-128.375,48.875,-2456.69
-128.125,48.875,-2551.18
-127.875,48.875,-2551.18
-127.625,48.875,-2488.19
-127.375,48.875,-2236.22
-127.125,48.875,-2015.75
-126.875,48.875,-1228.35
-126.625,48.875,-1039.37
-126.375,48.875,-157.48
-126.125,48.875,-94.49
-125.875,48.875,-31.5
-125.625,48.875,-62.99
-125.375,48.875,-31.5
-125.125,48.875,0
-124.875,48.875,0
-124.625,48.875,0
-124.375,48.875,0
-124.125,48.875,0
-123.875,48.875,0
-123.625,48.875,0
-123.375,48.875,0
-123.125,48.875,-125.98
-122.875,48.875,-31.5
-122.625,48.875,0
-122.375,48.875,0
-122.125,48.875,0
-121.875,48.875,0
-121.625,48.875,0
-121.375,48.875,0
-121.125,48.875,0
-120.875,48.875,0
-120.625,48.875,0
-120.375,48.875,0
-120.125,48.875,0
-119.875,48.875,0
-119.625,48.875,0
-119.375,48.875,0
-119.125,48.875,0
-118.875,48.875,0
-118.625,48.875,0
-118.375,48.875,0
-118.125,48.875,0
-117.875,48.875,0
-117.625,48.875,0
-117.375,48.875,0
-117.125,48.875,0
-116.875,48.875,0
-116.625,48.875,0
-116.375,48.875,0
-116.125,48.875,0
-115.875,48.875,0
-115.625,48.875,0
-115.375,48.875,0
-115.125,48.875,0
-114.875,48.875,0
-114.625,48.875,0
-114.375,48.875,0
-114.125,48.875,0
-113.875,48.875,0
-113.625,48.875,0
-113.375,48.875,0
-113.125,48.875,0
-112.875,48.875,0
-112.625,48.875,0
-112.375,48.875,0
-112.125,48.875,0
-111.875,48.875,0
-111.625,48.875,0
-111.375,48.875,0
-111.125,48.875,0
-110.875,48.875,0
-110.625,48.875,0
-110.375,48.875,0
-110.125,48.875,0
-109.875,48.875,0
-109.625,48.875,0
-109.375,48.875,0
-109.125,48.875,0
-108.875,48.875,0
-108.625,48.875,0
-108.375,48.875,0
-108.125,48.875,0
-107.875,48.875,0
-107.625,48.875,0
-107.375,48.875,0
-107.125,48.875,0
-106.875,48.875,0
-106.625,48.875,0
-106.375,48.875,0
-106.125,48.875,0
-105.875,48.875,0
-105.625,48.875,0
-105.375,48.875,0
-105.125,48.875,0
-104.875,48.875,0
-104.625,48.875,0
-104.375,48.875,0
-104.125,48.875,0
-103.875,48.875,0
-103.625,48.875,0
-103.375,48.875,0
-103.125,48.875,0
-102.875,48.875,0
-102.625,48.875,0
-102.375,48.875,0
-102.125,48.875,0
-101.875,48.875,0
-101.625,48.875,0
-101.375,48.875,0
-101.125,48.875,0
-100.875,48.875,0
-100.625,48.875,0
-100.375,48.875,0
-100.125,48.875,0
-99.875,48.875,0
-99.625,48.875,0
-99.375,48.875,0
-99.125,48.875,0
-98.875,48.875,0
-98.625,48.875,0
-98.375,48.875,0
-98.125,48.875,0
-97.875,48.875,0
-97.625,48.875,0
-97.375,48.875,0
-97.125,48.875,0
-96.875,48.875,0
-96.625,48.875,0
-96.375,48.875,0
-96.125,48.875,0
-95.875,48.875,0
-95.625,48.875,0
-95.375,48.875,0
-95.125,48.875,0
-94.875,48.875,0
-94.625,48.875,0
-94.375,48.875,0
-94.125,48.875,0
-93.875,48.875,0
-93.625,48.875,0
-93.375,48.875,0
-93.125,48.875,0
-92.875,48.875,0
-92.625,48.875,0
-92.375,48.875,0
-92.125,48.875,0
-91.875,48.875,0
-91.625,48.875,0
-91.375,48.875,0
-91.125,48.875,0
-90.875,48.875,0
-90.625,48.875,0
-90.375,48.875,0
-90.125,48.875,0
-179.875,48.625,-5228.35
-179.625,48.625,-5228.35
-179.375,48.625,-5291.34
-179.125,48.625,-5291.34
-178.875,48.625,-5259.84
-178.625,48.625,-5228.35
-178.375,48.625,-5165.35
-178.125,48.625,-5133.86
-177.875,48.625,-5165.35
-177.625,48.625,-5228.35
-177.375,48.625,-5322.83
-177.125,48.625,-5354.33
-176.875,48.625,-5511.81
-176.625,48.625,-5574.8
-176.375,48.625,-5637.8
-176.125,48.625,-5637.8
-175.875,48.625,-5637.8
-175.625,48.625,-5669.29
-175.375,48.625,-5637.8
-175.125,48.625,-5606.3
-174.875,48.625,-5574.8
-174.625,48.625,-5574.8
-174.375,48.625,-5543.31
-174.125,48.625,-5543.31
-173.875,48.625,-5543.31
-173.625,48.625,-5543.31
-173.375,48.625,-5606.3
-173.125,48.625,-5637.8
-172.875,48.625,-5322.83
-172.625,48.625,-5291.34
-172.375,48.625,-5291.34
-172.125,48.625,-5228.35
-171.875,48.625,-5165.35
-171.625,48.625,-5102.36
-171.375,48.625,-5228.35
-171.125,48.625,-5259.84
-170.875,48.625,-5165.35
-170.625,48.625,-5228.35
-170.375,48.625,-5228.35
-170.125,48.625,-5228.35
-169.875,48.625,-5196.85
-169.625,48.625,-5196.85
-169.375,48.625,-5291.34
-169.125,48.625,-5354.33
-168.875,48.625,-5417.32
-168.625,48.625,-5448.82
-168.375,48.625,-5354.33
-168.125,48.625,-5291.34
-167.875,48.625,-5291.34
-167.625,48.625,-5259.84
-167.375,48.625,-5291.34
-167.125,48.625,-5291.34
-166.875,48.625,-5291.34
-166.625,48.625,-5291.34
-166.375,48.625,-5291.34
-166.125,48.625,-5291.34
-165.875,48.625,-5259.84
-165.625,48.625,-5259.84
-165.375,48.625,-5228.35
-165.125,48.625,-5196.85
-164.875,48.625,-5133.86
-164.625,48.625,-5102.36
-164.375,48.625,-5070.87
-164.125,48.625,-5070.87
-163.875,48.625,-5070.87
-163.625,48.625,-4629.92
-163.375,48.625,-5070.87
-163.125,48.625,-5039.37
-162.875,48.625,-5007.87
-162.625,48.625,-5007.87
-162.375,48.625,-5007.87
-162.125,48.625,-5007.87
-161.875,48.625,-5007.87
-161.625,48.625,-5007.87
-161.375,48.625,-5007.87
-161.125,48.625,-5007.87
-160.875,48.625,-5007.87
-160.625,48.625,-4944.88
-160.375,48.625,-4535.43
-160.125,48.625,-4944.88
-159.875,48.625,-4976.38
-159.625,48.625,-5007.87
-159.375,48.625,-5039.37
-159.125,48.625,-5039.37
-158.875,48.625,-5039.37
-158.625,48.625,-5133.86
-158.375,48.625,-5259.84
-158.125,48.625,-5259.84
-157.875,48.625,-4881.89
-157.625,48.625,-5039.37
-157.375,48.625,-5070.87
-157.125,48.625,-5039.37
-156.875,48.625,-5070.87
-156.625,48.625,-5165.35
-156.375,48.625,-5196.85
-156.125,48.625,-5196.85
-155.875,48.625,-4598.43
-155.625,48.625,-4598.43
-155.375,48.625,-5133.86
-155.125,48.625,-5070.87
-154.875,48.625,-5039.37
-154.625,48.625,-5039.37
-154.375,48.625,-5039.37
-154.125,48.625,-5007.87
-153.875,48.625,-4976.38
-153.625,48.625,-5007.87
-153.375,48.625,-4976.38
-153.125,48.625,-4913.39
-152.875,48.625,-4787.4
-152.625,48.625,-4944.88
-152.375,48.625,-5007.87
-152.125,48.625,-5039.37
-151.875,48.625,-5039.37
-151.625,48.625,-5039.37
-151.375,48.625,-4976.38
-151.125,48.625,-4944.88
-150.875,48.625,-4850.39
-150.625,48.625,-4818.9
-150.375,48.625,-4850.39
-150.125,48.625,-4818.9
-149.875,48.625,-4818.9
-149.625,48.625,-4818.9
-149.375,48.625,-4787.4
-149.125,48.625,-4692.91
-148.875,48.625,-4535.43
-148.625,48.625,-4598.43
-148.375,48.625,-4692.91
-148.125,48.625,-4692.91
-147.875,48.625,-4629.92
-147.625,48.625,-4598.43
-147.375,48.625,-4692.91
-147.125,48.625,-4692.91
-146.875,48.625,-4692.91
-146.625,48.625,-4629.92
-146.375,48.625,-4598.43
-146.125,48.625,-4598.43
-145.875,48.625,-4503.94
-145.625,48.625,-4503.94
-145.375,48.625,-4472.44
-145.125,48.625,-4440.94
-144.875,48.625,-4409.45
-144.625,48.625,-4409.45
-144.375,48.625,-4377.95
-144.125,48.625,-4314.96
-143.875,48.625,-4125.98
-143.625,48.625,-4251.97
-143.375,48.625,-4251.97
-143.125,48.625,-4314.96
-142.875,48.625,-4283.46
-142.625,48.625,-4220.47
-142.375,48.625,-4251.97
-142.125,48.625,-4251.97
-141.875,48.625,-4251.97
-141.625,48.625,-4251.97
-141.375,48.625,-4283.46
-141.125,48.625,-4188.98
-140.875,48.625,-4125.98
-140.625,48.625,-4125.98
-140.375,48.625,-4062.99
-140.125,48.625,-4031.5
-139.875,48.625,-4062.99
-139.625,48.625,-4094.49
-139.375,48.625,-4094.49
-139.125,48.625,-4062.99
-138.875,48.625,-4031.5
-138.625,48.625,-4000
-138.375,48.625,-4000
-138.125,48.625,-4031.5
-137.875,48.625,-4031.5
-137.625,48.625,-4031.5
-137.375,48.625,-4031.5
-137.125,48.625,-4000
-136.875,48.625,-3937.01
-136.625,48.625,-3905.51
-136.375,48.625,-3874.02
-136.125,48.625,-3874.02
-135.875,48.625,-3622.05
-135.625,48.625,-3811.02
-135.375,48.625,-3842.52
-135.125,48.625,-3811.02
-134.875,48.625,-3307.09
-134.625,48.625,-3496.06
-134.375,48.625,-3590.55
-134.125,48.625,-3590.55
-133.875,48.625,-3590.55
-133.625,48.625,-3622.05
-133.375,48.625,-2362.2
-133.125,48.625,-2866.14
-132.875,48.625,-3212.6
-132.625,48.625,-3181.1
-132.375,48.625,-3181.1
-132.125,48.625,-3023.62
-131.875,48.625,-2992.13
-131.625,48.625,-1984.25
-131.375,48.625,-2771.65
-131.125,48.625,-2992.13
-130.875,48.625,-2803.15
-130.625,48.625,-2803.15
-130.375,48.625,-2771.65
-130.125,48.625,-2834.65
-129.875,48.625,-2834.65
-129.625,48.625,-2803.15
-129.375,48.625,-2708.66
-129.125,48.625,-2834.65
-128.875,48.625,-2708.66
-128.625,48.625,-2519.69
-128.375,48.625,-2708.66
-128.125,48.625,-2519.69
-127.875,48.625,-2551.18
-127.625,48.625,-2519.69
-127.375,48.625,-2425.2
-127.125,48.625,-2425.2
-126.875,48.625,-1795.28
-126.625,48.625,-1385.83
-126.375,48.625,-976.38
-126.125,48.625,-314.96
-125.875,48.625,-62.99
-125.625,48.625,-125.98
-125.375,48.625,-62.99
-125.125,48.625,-62.99
-124.875,48.625,0
-124.625,48.625,0
